Date,Region,Cohort,Format,Device,Gender,Age,Income,Spends,Impressions,Clicks,Views,Install,Registration
04-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹4,198","9,049",66,-,1,-
05-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹13,214","25,987",203,-,6,4
06-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹5,866","11,816",88,-,4,4
07-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹3,492","6,827",44,-,-,-
08-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹0,-,-,-,-,-
14-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹8,805","44,942",322,-,2,-
15-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹11,322","63,783",428,-,4,3
16-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,"₹2,719","17,491",147,-,2,1
17-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹631,"5,818",35,-,-,-
18-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹132,"1,405",9,-,-,-
19-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹118,"1,258",6,-,-,-
20-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹92,"1,009",7,-,-,-
21-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹24,262,3,-,-,-
22-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹21,219,3,-,-,-
23-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹16,197,2,-,-,-
24-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹38,462,-,-,-,-
25-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹53,538,-,-,-,-
26-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹222,"1,967",11,-,-,-
27-09-2024,KOL,Search Targeting,NoSkip,Android,Males,3544,T30Inc,₹79,834,2,-,-,-
29-09-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹54,149,-,-,-,-
30-09-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹597,"1,024",5,-,-,-
01-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹720,"1,077",-,-,-,-
02-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹793,"1,181",1,-,-,-
03-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹904,"1,164",3,-,-,-
04-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,"₹1,018","1,184",6,-,-,-
05-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹799,975,1,-,-,-
06-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹431,662,-,-,-,-
07-10-2024,KOL,Search Targeting,NoSkip,iOS,Males,4554,AllInc,₹114,193,1,-,-,-
29-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹335,597,-,-,-,-
30-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹1,535","2,154",1,-,-,-
01-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹3,066","3,386",3,-,-,-
02-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹2,601","3,017",4,-,-,-
03-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹1,747","1,849",6,-,-,-
04-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,"₹2,041","2,287",3,-,-,-
05-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹671,"1,051",1,-,-,-
06-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹197,366,1,-,-,-
07-10-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,4554,T30Inc,₹49,94,-,-,-,-
01-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹0,2,-,-,-,-
02-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹2,10,-,-,-,-
03-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹39,156,-,-,-,-
04-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹48,196,2,-,-,-
05-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹165,643,-,-,-,-
06-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹866,"1,923",2,-,-,-
07-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,926","6,249",8,-,-,-
08-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹5,421","10,923",16,-,-,-
09-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,151","8,694",6,-,-,-
10-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,415","10,484",12,-,-,-
11-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,482","6,376",7,-,-,-
12-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,420","6,493",8,-,-,-
13-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,249","3,397",3,-,-,-
17-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,₹587,"1,969",3,-,-,-
18-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,513","7,681",9,-,-,-
19-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,361","5,532",3,-,-,-
20-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,354","7,364",6,-,-,-
21-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,720","6,053",7,-,-,-
22-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,825","8,813",4,-,-,-
23-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,966","5,950",4,-,-,-
24-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,746","5,177",3,-,-,-
25-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,298","5,812",5,-,-,-
26-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,651","4,677",5,-,-,-
27-09-2024,KOL,Search Targeting,NoSkip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,257","3,856",4,-,-,-
02-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹206,"1,008",6,-,-,-
03-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,728","5,372",27,-,2,3
04-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹8,101","16,175",91,-,3,9
05-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹14,269","27,445",167,-,12,8
06-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹6,809","13,198",96,-,6,11
07-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹8,561","22,029",129,-,6,7
08-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹21,034","59,180",419,-,18,17
09-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹2,814","25,855",135,-,1,3
10-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹801,"7,800",37,-,4,4
15-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹627,"3,166",27,-,-,-
16-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹2,535","17,501",122,-,1,-
17-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹777,"7,182",43,-,-,-
18-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹173,"1,957",12,-,-,-
19-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹145,"1,461",9,-,-,-
20-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹112,"1,199",4,-,-,-
21-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹15,185,2,-,-,-
22-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹24,277,4,-,-,-
23-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹49,535,1,-,-,-
24-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹91,953,3,-,-,-
25-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹83,852,9,-,-,-
26-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,"₹1,810","16,419",91,-,-,-
27-09-2024,KOL,Search Targeting,NoSkip,Android,Males,AllAge,T50Inc,₹580,"6,076",35,-,1,-
29-09-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹69,242,-,67,-,-
30-09-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹97,287,-,109,-,-
01-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹115,324,-,96,-,-
02-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹133,347,-,127,-,-
03-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹147,403,1,129,-,-
04-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹172,450,4,139,-,-
05-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹177,467,3,169,-,-
06-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹125,341,1,136,-,-
07-10-2024,KOL,Search Targeting,Skip,iOS,Females,2554,AllInc,₹103,344,2,116,-,-
30-09-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹4,665","19,875",167,"6,609",1,1
01-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹7,494","25,659",188,"9,234",-,1
02-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹7,005","28,915",224,"8,834",2,-
03-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹8,267","31,142",222,"10,478",4,-
04-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹8,062","31,407",246,"9,555",2,-
05-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹6,406","29,053",200,"9,667",2,2
06-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,"₹3,432","15,854",110,"6,262",-,-
07-10-2024,KOL,Search Targeting,Skip,Android,Females,2554,T50Inc,₹953,"4,202",28,"1,841",1,1
29-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹67,146,-,56,-,-
30-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹98,215,-,101,-,-
01-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹119,262,1,96,-,-
02-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹191,350,-,160,-,-
03-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹75,166,1,60,-,-
04-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹118,204,1,89,-,-
05-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹110,255,-,120,-,-
06-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹53,110,-,57,-,-
07-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Females,2554,T50Inc,₹12,37,-,12,-,-
01-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹20,96,-,23,-,-
02-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹40,198,-,57,-,-
03-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹46,263,-,54,-,-
04-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹244,"1,110",-,281,-,-
05-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,087","3,828",-,"1,196",-,-
06-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,277","3,263",4,922,-,-
07-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹5,761","12,583",10,"3,992",-,-
08-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹9,619","18,991",10,"5,619",-,-
09-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹8,661","22,157",12,"6,086",-,1
10-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹6,828","20,910",7,"6,756",-,-
11-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹4,193","15,351",9,"4,673",-,1
12-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹2,600","11,211",7,"3,868",-,-
13-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,111","4,898",2,"1,981",-,-
28-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹3,486","9,579",8,"2,484",-,-
29-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹5,012","15,436",2,"6,017",-,-
30-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹2,008","9,725",5,"2,425",-,-
01-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,"₹1,195","6,014",2,"2,407",-,1
02-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹574,"4,061",-,"1,472",-,-
03-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹655,"4,394",1,"1,646",-,-
04-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹455,"3,177",1,"1,286",-,-
05-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹148,"1,123",-,592,-,-
06-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹4,49,-,7,-,-
07-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Both,AllAge,T50Inc,₹10,124,-,65,-,-
14-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹13,89,-,54,-,-
15-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,160","7,032",55,"2,395",-,-
16-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,581","14,067",81,"4,211",-,3
17-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,207","9,486",48,"3,039",1,1
18-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,029","7,462",47,"2,264",1,-
19-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹728,"2,543",10,916,1,1
20-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹663,"2,596",11,880,-,-
29-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹22,283,2,40,-,-
30-09-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,458","10,122",70,"2,405",-,-
01-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,721","10,848",77,"2,443",3,-
02-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,397","9,309",64,"2,112",-,-
03-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹616,"3,697",26,955,-,-
04-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹2,379","16,786",117,"4,370",-,-
05-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,"₹1,194","9,217",53,"3,417",1,-
06-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹596,"4,308",23,"1,999",-,-
07-10-2024,KOL,Search Targeting,Skip,Android,Males,2534,T30Inc,₹171,"1,180",3,668,1,-
14-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,₹6,50,-,32,-,-
29-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,₹69,747,6,116,-,-
30-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹4,220","29,417",218,"6,689",2,-
01-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹4,244","23,966",179,"5,530",-,-
02-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹3,481","20,452",143,"4,825",1,-
03-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹1,632","8,217",55,"2,388",5,1
04-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹6,710","44,103",282,"11,200",1,-
05-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹10,347","67,434",385,"21,337",5,-
06-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹6,976","42,376",220,"16,920",3,-
07-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T30Inc,"₹2,536","15,794",89,"6,575",2,-
14-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹2,21,-,8,-,-
15-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹959,"6,338",46,"2,011",-,-
16-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹1,804","11,157",78,"3,195",2,1
17-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹1,616","7,616",34,"2,434",-,-
18-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹1,470","5,896",40,"1,840",-,1
19-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹578,"2,057",9,757,-,1
20-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹3,687","19,523",163,"6,027",-,-
21-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹3,396","18,139",110,"7,152",1,-
22-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹178,765,6,360,-,-
27-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹2,361","17,018",136,"3,985",-,-
28-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹11,503","63,932",469,"17,310",3,1
29-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹8,488","46,785",357,"12,590",6,1
30-09-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹2,489","14,673",105,"4,682",3,-
01-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹1,620","7,749",46,"2,216",-,-
02-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹1,665","8,576",49,"2,354",-,-
03-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹765,"3,725",18,"1,123",-,-
04-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,"₹2,354","14,586",88,"3,884",-,1
05-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹175,"1,364",3,548,1,-
06-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹45,364,-,234,-,-
07-10-2024,KOL,Search Targeting,Skip,Android,Males,3544,T50Inc,₹4,31,-,22,-,-
29-09-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹7,32,-,9,-,-
30-09-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,₹64,349,-,58,-,-
30-09-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹22,123,-,21,-,-
01-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,"₹2,018","9,588",9,"3,105",-,-
01-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹25,105,-,27,-,-
02-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,"₹1,520","10,891",4,"3,972",-,-
02-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹44,155,-,43,-,-
03-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,"₹1,486","10,370",5,"3,908",-,-
03-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹56,205,2,58,-,-
04-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,"₹1,117","8,177",6,"3,252",-,-
04-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹30,143,-,33,-,-
05-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,₹88,730,-,209,-,-
05-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹33,105,-,39,-,-
06-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,₹15,169,-,48,-,-
06-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹21,77,-,23,-,-
07-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,AllInc,₹74,759,-,418,-,-
07-10-2024,KOL,Search Targeting,Skip,iOS,Males,4554,AllInc,₹6,21,-,8,-,-
29-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹2,11,-,3,-,-
30-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹25,48,-,21,-,-
01-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹13,60,-,11,-,-
02-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹28,88,-,23,-,-
03-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹24,83,-,23,-,-
04-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹38,108,-,34,-,-
05-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹51,110,-,44,-,-
06-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹30,81,-,39,-,-
07-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,4554,T30Inc,₹12,26,-,14,-,-
29-09-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,₹1,12,-,2,-,-
30-09-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹2,309","16,197",121,"4,764",-,-
01-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹2,973","16,310",126,"5,035",1,-
02-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹3,090","17,899",133,"5,350",2,-
03-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹2,798","15,885",101,"4,787",2,1
04-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹2,693","15,958",133,"4,401",2,1
05-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹2,083","12,802",88,"3,655",-,-
06-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,"₹1,374","9,966",80,"2,936",-,-
07-10-2024,KOL,Search Targeting,Skip,Android,Males,4554,T50Inc,₹365,"2,393",10,850,-,-
18-09-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,₹0,1,-,-,-,-
19-09-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,₹0,1,-,-,-,-
29-09-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,₹14,69,-,9,-,-
30-09-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,"₹1,939","6,639",29,"1,511",1,1
01-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,"₹1,572","4,980",12,"1,191",-,-
02-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,"₹1,538","5,290",14,"1,246",-,-
03-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,"₹1,440","4,311",10,"1,148",-,-
04-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,"₹1,277","4,057",8,988,-,-
05-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,₹876,"3,105",7,775,-,-
06-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,₹759,"2,795",3,837,-,-
07-10-2024,KOL,Search Targeting,Skip,iOS,Males,AllAge,AllInc,₹303,884,1,349,-,-
21-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹63,210,-,59,-,-
22-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,₹279,867,-,346,-,-
23-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,507","4,249",3,"1,620",-,-
24-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,385","3,847",4,"1,467",-,-
25-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,711","4,512",3,"1,797",-,-
26-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,677","4,249",6,"1,737",-,-
27-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹1,770","4,976",3,"1,854",-,-
28-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹4,072","11,345",10,"3,494",-,-
29-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹5,422","15,269",15,"4,522",-,-
30-09-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹3,586","13,405",20,"3,700",-,-
01-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,982","10,283",13,"2,751",-,-
02-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,798","10,356",15,"2,705",-,-
03-10-2024,KOL,Search Targeting,Skip,CTV&Desktop,Males,AllAge,T50Inc,"₹2,043","7,229",9,"1,986",-,-
